category,family,arm,seed,lambda_value,lambda_anchor,first_stage_r2,direction,true_elasticity,final_estimated_elasticity,final_abs_bias,final_regret,regret_pct_of_oracle
DID,baseline,greedy,1,0.8,0.0,0.24,promo,-2.55,-2.5171,0.0329,2444.09,59.06
DID,exploration,controlled_variance,1,0.8,0.0,0.24,promo,-2.55,-2.5302,0.0198,3211.12,77.59
DID,causal,twosls,1,0.8,0.0,0.24,promo,-2.55,-2.0,0.55,1749.08,42.26
PTW,baseline,greedy,1,0.0,0.0,0.24,promo,-2.55,-0.4019,2.1481,3717.83,87.59
PTW,exploration,controlled_variance,1,0.0,0.0,0.24,promo,-2.55,-2.6203,0.0703,1591.45,37.49
PTW,causal,twosls,1,0.0,0.0,0.24,promo,-2.55,0.0377,2.5877,2605.86,61.39
PTW,baseline,greedy,1,0.1,0.0,0.24,promo,-2.55,-0.5659,1.9841,3735.16,88.0
PTW,exploration,controlled_variance,1,0.1,0.0,0.24,promo,-2.55,-2.6597,0.1097,1612.38,37.99
PTW,causal,twosls,1,0.1,0.0,0.24,promo,-2.55,-1.9098,0.6402,481.22,11.34
PTW,baseline,greedy,1,0.2,0.0,0.24,promo,-2.55,-2.6825,0.1325,2795.47,65.86
PTW,exploration,controlled_variance,1,0.2,0.0,0.24,promo,-2.55,-2.6413,0.0913,1693.1,39.89
PTW,causal,twosls,1,0.2,0.0,0.24,promo,-2.55,-0.8448,1.7052,2705.78,63.75
PTW,baseline,greedy,1,0.3,0.0,0.24,promo,-2.55,-2.7297,0.1797,1996.6,47.04
PTW,exploration,controlled_variance,1,0.3,0.0,0.24,promo,-2.55,-2.5721,0.0221,1834.73,43.22
PTW,causal,twosls,1,0.3,0.0,0.24,promo,-2.55,-2.0,0.55,688.77,16.23
PTW,baseline,greedy,1,0.4,0.0,0.24,promo,-2.55,-2.7148,0.1648,1506.39,35.49
PTW,exploration,controlled_variance,1,0.4,0.0,0.24,promo,-2.55,-2.5973,0.0473,2065.27,48.66
PTW,causal,twosls,1,0.4,0.0,0.24,promo,-2.55,-2.0,0.55,874.09,20.59
PTW,baseline,greedy,1,0.6,0.0,0.24,promo,-2.55,-2.5896,0.0396,1994.68,46.99
PTW,exploration,controlled_variance,1,0.6,0.0,0.24,promo,-2.55,-2.5828,0.0328,2724.73,64.19
PTW,causal,twosls,1,0.6,0.0,0.24,promo,-2.55,-2.0,0.55,1356.9,31.97
PTW,baseline,greedy,1,0.8,0.0,0.24,promo,-2.55,-2.4225,0.1275,2816.67,66.36
PTW,exploration,controlled_variance,1,0.8,0.0,0.24,promo,-2.55,-2.4905,0.0595,3845.55,90.6
PTW,causal,twosls,1,0.8,0.0,0.24,promo,-2.55,-2.0,0.55,2178.51,51.32
SHA,baseline,greedy,1,0.0,0.0,0.14,promo,-1.3,-0.1981,1.1019,2476.88,23.21
SHA,exploration,controlled_variance,1,0.0,0.0,0.14,promo,-1.3,-1.3452,0.0452,2220.52,20.8
SHA,causal,twosls,1,0.0,0.0,0.14,promo,-1.3,-1.288,0.012,1581.84,14.82
SHA,baseline,greedy,1,0.1,0.0,0.14,promo,-1.3,-0.2775,1.0225,2506.65,23.48
SHA,exploration,controlled_variance,1,0.1,0.0,0.14,promo,-1.3,-1.0195,0.2805,2498.92,23.41
SHA,causal,twosls,1,0.1,0.0,0.14,promo,-1.3,-0.5313,0.7687,1928.82,18.07
SHA,baseline,greedy,1,0.2,0.0,0.14,promo,-1.3,-0.3984,0.9016,2537.24,23.77
SHA,exploration,controlled_variance,1,0.2,0.0,0.14,promo,-1.3,-0.986,0.314,2529.38,23.7
SHA,causal,twosls,1,0.2,0.0,0.14,promo,-1.3,-2.0,0.7,1826.37,17.11
SHA,baseline,greedy,1,0.3,0.0,0.14,promo,-1.3,-0.5186,0.7814,2568.56,24.06
SHA,exploration,controlled_variance,1,0.3,0.0,0.14,promo,-1.3,-1.0047,0.2953,2560.71,23.99
SHA,causal,twosls,1,0.3,0.0,0.14,promo,-1.3,-2.0,0.7,1793.91,16.81
SHA,baseline,greedy,1,0.4,0.0,0.14,promo,-1.3,-0.6289,0.6711,2600.56,24.36
SHA,exploration,controlled_variance,1,0.4,0.0,0.14,promo,-1.3,-0.9965,0.3035,2592.82,24.29
SHA,causal,twosls,1,0.4,0.0,0.14,promo,-1.3,-2.0,0.7,1791.17,16.78
SHA,baseline,greedy,1,0.6,0.0,0.14,promo,-1.3,-0.8114,0.4886,2666.5,24.98
SHA,exploration,controlled_variance,1,0.6,0.0,0.14,promo,-1.3,-1.056,0.244,2656.07,24.88
SHA,causal,twosls,1,0.6,0.0,0.14,promo,-1.3,-2.0,0.7,1870.64,17.53
SHA,baseline,greedy,1,0.8,0.0,0.14,promo,-1.3,-0.9312,0.3688,2735.1,25.63
SHA,exploration,controlled_variance,1,0.8,0.0,0.14,promo,-1.3,-1.0333,0.2667,2728.59,25.56
SHA,causal,twosls,1,0.8,0.0,0.14,promo,-1.3,-2.0,0.7,2060.82,19.31
TNA,baseline,greedy,1,0.0,0.0,0.2,promo,-1.81,-0.2798,1.5302,4465.95,66.45
TNA,exploration,controlled_variance,1,0.0,0.0,0.2,promo,-1.81,-1.8282,0.0182,1853.42,27.58
TNA,causal,twosls,1,0.0,0.0,0.2,promo,-1.81,-1.173,0.637,1368.14,20.36
TNA,baseline,greedy,1,0.1,0.0,0.2,promo,-1.81,-0.3615,1.4485,4513.71,67.16
TNA,exploration,controlled_variance,1,0.1,0.0,0.2,promo,-1.81,-1.8452,0.0352,2176.63,32.39
TNA,causal,twosls,1,0.1,0.0,0.2,promo,-1.81,0.0742,1.8842,3031.46,45.11
TNA,baseline,greedy,1,0.2,0.0,0.2,promo,-1.81,-0.7205,1.0895,4557.99,67.82
TNA,exploration,controlled_variance,1,0.2,0.0,0.2,promo,-1.81,-1.8693,0.0593,2031.68,30.23
TNA,causal,twosls,1,0.2,0.0,0.2,promo,-1.81,-2.0,0.19,157.32,2.34
TNA,baseline,greedy,1,0.3,0.0,0.2,promo,-1.81,-0.8557,0.9543,4599.07,68.43
TNA,exploration,controlled_variance,1,0.3,0.0,0.2,promo,-1.81,-1.8065,0.0035,2103.54,31.3
TNA,causal,twosls,1,0.3,0.0,0.2,promo,-1.81,-2.0,0.19,265.55,3.95
TNA,baseline,greedy,1,0.4,0.0,0.2,promo,-1.81,-1.2486,0.5614,4556.07,67.79
TNA,exploration,controlled_variance,1,0.4,0.0,0.2,promo,-1.81,-1.8195,0.0095,2083.0,30.99
TNA,causal,twosls,1,0.4,0.0,0.2,promo,-1.81,-2.0,0.19,420.05,6.25
TNA,baseline,greedy,1,0.6,0.0,0.2,promo,-1.81,-1.7239,0.0861,2766.5,41.16
TNA,exploration,controlled_variance,1,0.6,0.0,0.2,promo,-1.81,-1.749,0.061,2176.01,32.38
TNA,causal,twosls,1,0.6,0.0,0.2,promo,-1.81,-2.0,0.19,862.07,12.83
TNA,baseline,greedy,1,0.8,0.0,0.2,promo,-1.81,-1.6219,0.1881,2405.02,35.79
TNA,exploration,controlled_variance,1,0.8,0.0,0.2,promo,-1.81,-1.699,0.111,2381.46,35.43
TNA,causal,twosls,1,0.8,0.0,0.2,promo,-1.81,-2.0,0.19,1510.16,22.47
TPA,baseline,greedy,1,0.0,0.0,0.23,promo,-2.13,-0.3311,1.7989,4164.9,79.81
TPA,exploration,controlled_variance,1,0.0,0.0,0.23,promo,-2.13,-2.2034,0.0734,1618.51,31.01
TPA,causal,twosls,1,0.0,0.0,0.23,promo,-2.13,-0.5049,1.6251,2839.92,54.42
TPA,baseline,greedy,1,0.1,0.0,0.23,promo,-2.13,-0.4683,1.6617,4188.57,80.26
TPA,exploration,controlled_variance,1,0.1,0.0,0.23,promo,-2.13,-2.1531,0.0231,1844.68,35.35
TPA,causal,twosls,1,0.1,0.0,0.23,promo,-2.13,-0.7321,1.3979,2870.39,55.0
TPA,baseline,greedy,1,0.2,0.0,0.23,promo,-2.13,-0.9195,1.2105,4210.55,80.68
TPA,exploration,controlled_variance,1,0.2,0.0,0.23,promo,-2.13,-2.1669,0.0369,1711.7,32.8
TPA,causal,twosls,1,0.2,0.0,0.23,promo,-2.13,-0.8393,1.2907,2844.34,54.5
TPA,baseline,greedy,1,0.3,0.0,0.23,promo,-2.13,-1.6677,0.4623,4081.8,78.21
TPA,exploration,controlled_variance,1,0.3,0.0,0.23,promo,-2.13,-2.1635,0.0335,1677.34,32.14
TPA,causal,twosls,1,0.3,0.0,0.23,promo,-2.13,-2.0,0.13,303.21,5.81
TPA,baseline,greedy,1,0.4,0.0,0.23,promo,-2.13,-2.2618,0.1318,3685.14,70.61
TPA,exploration,controlled_variance,1,0.4,0.0,0.23,promo,-2.13,-2.0955,0.0345,1774.08,33.99
TPA,causal,twosls,1,0.4,0.0,0.23,promo,-2.13,-2.0,0.13,449.36,8.61
TPA,baseline,greedy,1,0.6,0.0,0.23,promo,-2.13,-2.1415,0.0115,1947.01,37.31
TPA,exploration,controlled_variance,1,0.6,0.0,0.23,promo,-2.13,-2.1166,0.0134,2031.94,38.93
TPA,causal,twosls,1,0.6,0.0,0.23,promo,-2.13,-2.0,0.13,836.21,16.02
TPA,baseline,greedy,1,0.8,0.0,0.23,promo,-2.13,-2.0422,0.0878,2136.94,40.95
TPA,exploration,controlled_variance,1,0.8,0.0,0.23,promo,-2.13,-2.1063,0.0237,2463.13,47.2
TPA,causal,twosls,1,0.8,0.0,0.23,promo,-2.13,-2.0,0.13,1401.25,26.85
TTI,baseline,greedy,1,0.0,0.0,0.27,promo,-2.84,-0.4457,2.3943,3373.35,90.44
TTI,exploration,controlled_variance,1,0.0,0.0,0.27,promo,-2.84,-2.9498,0.1098,1697.78,45.52
TTI,causal,twosls,1,0.0,0.0,0.27,promo,-2.84,-0.7326,2.1074,2433.8,65.25
TTI,baseline,greedy,1,0.1,0.0,0.27,promo,-2.84,-0.6611,2.1789,3386.69,90.79
TTI,exploration,controlled_variance,1,0.1,0.0,0.27,promo,-2.84,-3.0071,0.1671,1697.04,45.5
TTI,causal,twosls,1,0.1,0.0,0.27,promo,-2.84,-1.0487,1.7913,2674.29,71.7
TTI,baseline,greedy,1,0.2,0.0,0.27,promo,-2.84,-3.2828,0.4428,2958.69,79.32
TTI,exploration,controlled_variance,1,0.2,0.0,0.27,promo,-2.84,-2.9619,0.1219,1768.66,47.42
TTI,causal,twosls,1,0.2,0.0,0.27,promo,-2.84,-1.3575,1.4825,1753.8,47.02
TTI,baseline,greedy,1,0.3,0.0,0.27,promo,-2.84,-3.0374,0.1974,1269.98,34.05
TTI,exploration,controlled_variance,1,0.3,0.0,0.27,promo,-2.84,-2.9372,0.0972,1936.86,51.93
TTI,causal,twosls,1,0.3,0.0,0.27,promo,-2.84,-2.0,0.84,867.58,23.26
TTI,baseline,greedy,1,0.4,0.0,0.27,promo,-2.84,-2.9697,0.1297,1459.38,39.13
TTI,exploration,controlled_variance,1,0.4,0.0,0.27,promo,-2.84,-2.9032,0.0632,2174.28,58.29
TTI,causal,twosls,1,0.4,0.0,0.27,promo,-2.84,-2.0,0.84,1027.55,27.55
TTI,baseline,greedy,1,0.6,0.0,0.27,promo,-2.84,-2.8656,0.0256,2044.63,54.82
TTI,exploration,controlled_variance,1,0.6,0.0,0.27,promo,-2.84,-2.9013,0.0613,2968.33,79.58
TTI,causal,twosls,1,0.6,0.0,0.27,promo,-2.84,-2.0,0.84,1450.32,38.88
TTI,baseline,greedy,1,0.8,0.0,0.27,promo,-2.84,-2.7998,0.0402,3177.41,85.18
TTI,exploration,controlled_variance,1,0.8,0.0,0.27,promo,-2.84,-2.8146,0.0254,4486.88,120.29
TTI,causal,twosls,1,0.8,0.0,0.27,promo,-2.84,-2.0,0.84,2261.09,60.62
SDR,baseline,greedy,2,0.0,0.062,0.28,loop,-2.79,-0.4339,2.3561,3897.88,90.87
SDR,exploration,controlled_variance,2,0.0,0.062,0.28,loop,-2.79,-2.8143,0.0243,2119.76,49.42
SDR,causal,twosls,2,0.0,0.062,0.28,loop,-2.79,-0.4356,2.3544,1648.24,38.42
SDR,baseline,greedy,2,0.1,0.062,0.28,loop,-2.79,-0.6102,2.1798,3917.35,91.32
SDR,exploration,controlled_variance,2,0.1,0.062,0.28,loop,-2.79,-2.7978,0.0078,1999.6,46.62
SDR,causal,twosls,2,0.1,0.062,0.28,loop,-2.79,-1.8984,0.8916,693.33,16.16
SDR,baseline,greedy,2,0.2,0.062,0.28,loop,-2.79,-2.9006,0.1106,2946.49,68.69
SDR,exploration,controlled_variance,2,0.2,0.062,0.28,loop,-2.79,-2.7568,0.0332,2045.81,47.69
SDR,causal,twosls,2,0.2,0.062,0.28,loop,-2.79,-2.0,0.79,870.47,20.29
SDR,baseline,greedy,2,0.3,0.062,0.28,loop,-2.79,-2.8227,0.0327,1777.1,41.43
SDR,exploration,controlled_variance,2,0.3,0.062,0.28,loop,-2.79,-2.8165,0.0265,2188.87,51.03
SDR,causal,twosls,2,0.3,0.062,0.28,loop,-2.79,-2.0,0.79,1082.3,25.23
SDR,baseline,greedy,2,0.4,0.062,0.28,loop,-2.79,-2.8571,0.0671,1841.83,42.94
SDR,exploration,controlled_variance,2,0.4,0.062,0.28,loop,-2.79,-2.8075,0.0175,2436.22,56.79
SDR,causal,twosls,2,0.4,0.062,0.28,loop,-2.79,-2.0,0.79,1302.75,30.37
SDR,baseline,greedy,2,0.6,0.062,0.28,loop,-2.79,-2.776,0.014,2435.96,56.79
SDR,exploration,controlled_variance,2,0.6,0.062,0.28,loop,-2.79,-2.7376,0.0524,3263.36,76.08
SDR,causal,twosls,2,0.6,0.062,0.28,loop,-2.79,-2.0,0.79,1833.96,42.75
SDR,baseline,greedy,2,0.8,0.062,0.28,loop,-2.79,-2.6869,0.1031,3634.0,84.72
SDR,exploration,controlled_variance,2,0.8,0.062,0.28,loop,-2.79,-2.6504,0.1396,4877.47,113.71
SDR,causal,twosls,2,0.8,0.062,0.28,loop,-2.79,-2.0,0.79,2759.02,64.32
FRD,baseline,greedy,2,0.0,0.059,0.12,loop,-3.47,-0.535,2.935,2881.11,93.61
FRD,exploration,controlled_variance,2,0.0,0.059,0.12,loop,-3.47,-3.5341,0.0641,2351.43,76.4
FRD,causal,twosls,2,0.0,0.059,0.12,loop,-3.47,-2.0,1.47,850.26,27.62
FRD,baseline,greedy,2,0.1,0.059,0.12,loop,-3.47,-0.8332,2.6368,2892.14,93.97
FRD,exploration,controlled_variance,2,0.1,0.059,0.12,loop,-3.47,-3.6089,0.1389,2149.3,69.83
FRD,causal,twosls,2,0.1,0.059,0.12,loop,-3.47,-2.0,1.47,987.06,32.07
FRD,baseline,greedy,2,0.2,0.059,0.12,loop,-3.47,-3.6299,0.1599,1246.94,40.51
FRD,exploration,controlled_variance,2,0.2,0.059,0.12,loop,-3.47,-3.5349,0.0649,2153.49,69.97
FRD,causal,twosls,2,0.2,0.059,0.12,loop,-3.47,-2.0,1.47,1114.41,36.21
FRD,baseline,greedy,2,0.3,0.059,0.12,loop,-3.47,-3.6617,0.1917,1247.93,40.54
FRD,exploration,controlled_variance,2,0.3,0.059,0.12,loop,-3.47,-3.5331,0.0631,2306.3,74.93
FRD,causal,twosls,2,0.3,0.059,0.12,loop,-3.47,-2.0,1.47,1232.17,40.03
FRD,baseline,greedy,2,0.4,0.059,0.12,loop,-3.47,-3.7299,0.2599,1441.97,46.85
FRD,exploration,controlled_variance,2,0.4,0.059,0.12,loop,-3.47,-3.5528,0.0828,2613.16,84.9
FRD,causal,twosls,2,0.4,0.059,0.12,loop,-3.47,-2.0,1.47,1347.19,43.77
FRD,baseline,greedy,2,0.6,0.059,0.12,loop,-3.47,-3.5538,0.0838,2164.91,70.34
FRD,exploration,controlled_variance,2,0.6,0.059,0.12,loop,-3.47,-3.48,0.01,3842.96,124.86
FRD,causal,twosls,2,0.6,0.059,0.12,loop,-3.47,-2.0,1.47,1636.84,53.18
FRD,baseline,greedy,2,0.8,0.059,0.12,loop,-3.47,-3.4834,0.0134,3891.91,126.45
FRD,exploration,controlled_variance,2,0.8,0.059,0.12,loop,-3.47,-3.4106,0.0594,6729.16,218.63
FRD,causal,twosls,2,0.8,0.059,0.12,loop,-3.47,-2.0,1.47,2276.75,73.97
OAT,baseline,greedy,2,0.0,0.03,0.39,loop,-2.34,-0.676,1.664,3977.2,85.23
OAT,exploration,controlled_variance,2,0.0,0.03,0.39,loop,-2.34,-2.3555,0.0155,1744.05,37.38
OAT,causal,twosls,2,0.0,0.03,0.39,loop,-2.34,0.3087,2.6487,2330.28,49.94
OAT,baseline,greedy,2,0.1,0.03,0.39,loop,-2.34,-0.5671,1.7729,3992.57,85.56
OAT,exploration,controlled_variance,2,0.1,0.03,0.39,loop,-2.34,-2.3662,0.0262,1707.84,36.6
OAT,causal,twosls,2,0.1,0.03,0.39,loop,-2.34,0.3375,2.6775,2599.75,55.71
OAT,baseline,greedy,2,0.2,0.03,0.39,loop,-2.34,-0.8115,1.5285,4007.81,85.89
OAT,exploration,controlled_variance,2,0.2,0.03,0.39,loop,-2.34,-2.3564,0.0164,1794.72,38.46
OAT,causal,twosls,2,0.2,0.03,0.39,loop,-2.34,-0.228,2.112,2643.09,56.64
OAT,baseline,greedy,2,0.3,0.03,0.39,loop,-2.34,-1.0255,1.3145,4023.03,86.22
OAT,exploration,controlled_variance,2,0.3,0.03,0.39,loop,-2.34,-2.3531,0.0131,1836.33,39.35
OAT,causal,twosls,2,0.3,0.03,0.39,loop,-2.34,-0.6975,1.6425,2623.32,56.22
OAT,baseline,greedy,2,0.4,0.03,0.39,loop,-2.34,-2.4034,0.0634,2410.39,51.66
OAT,exploration,controlled_variance,2,0.4,0.03,0.39,loop,-2.34,-2.3396,0.0004,1854.72,39.75
OAT,causal,twosls,2,0.4,0.03,0.39,loop,-2.34,-1.9211,0.4189,628.33,13.47
OAT,baseline,greedy,2,0.6,0.03,0.39,loop,-2.34,-2.4169,0.0769,1813.03,38.85
OAT,exploration,controlled_variance,2,0.6,0.03,0.39,loop,-2.34,-2.259,0.081,2133.11,45.71
OAT,causal,twosls,2,0.6,0.03,0.39,loop,-2.34,-2.0,0.34,806.81,17.29
OAT,baseline,greedy,2,0.8,0.03,0.39,loop,-2.34,-2.3533,0.0133,2033.88,43.59
OAT,exploration,controlled_variance,2,0.8,0.03,0.39,loop,-2.34,-2.2984,0.0416,2568.44,55.04
OAT,causal,twosls,2,0.8,0.03,0.39,loop,-2.34,-2.0,0.34,1219.33,26.13
CRA,baseline,greedy,2,0.0,0.025,0.41,loop,-2.44,-0.704,1.736,3950.05,86.97
CRA,exploration,controlled_variance,2,0.0,0.025,0.41,loop,-2.44,-2.4583,0.0183,1796.91,39.56
CRA,causal,twosls,2,0.0,0.025,0.41,loop,-2.44,0.7796,3.2196,2494.77,54.93
CRA,baseline,greedy,2,0.1,0.025,0.41,loop,-2.44,-0.5844,1.8556,3966.35,87.33
CRA,exploration,controlled_variance,2,0.1,0.025,0.41,loop,-2.44,-2.4547,0.0147,1749.05,38.51
CRA,causal,twosls,2,0.1,0.025,0.41,loop,-2.44,0.2891,2.7291,2714.63,59.77
CRA,baseline,greedy,2,0.2,0.025,0.41,loop,-2.44,-0.8337,1.6063,3982.47,87.68
CRA,exploration,controlled_variance,2,0.2,0.025,0.41,loop,-2.44,-2.4627,0.0227,1812.37,39.9
CRA,causal,twosls,2,0.2,0.025,0.41,loop,-2.44,0.0399,2.4799,2912.75,64.13
CRA,baseline,greedy,2,0.3,0.025,0.41,loop,-2.44,-2.6742,0.2342,3722.68,81.96
CRA,exploration,controlled_variance,2,0.3,0.025,0.41,loop,-2.44,-2.4446,0.0046,1872.2,41.22
CRA,causal,twosls,2,0.3,0.025,0.41,loop,-2.44,-0.4529,1.9871,2967.09,65.33
CRA,baseline,greedy,2,0.4,0.025,0.41,loop,-2.44,-2.5186,0.0786,2000.24,44.04
CRA,exploration,controlled_variance,2,0.4,0.025,0.41,loop,-2.44,-2.4325,0.0075,1955.18,43.05
CRA,causal,twosls,2,0.4,0.025,0.41,loop,-2.44,-0.7823,1.6577,3027.67,66.66
CRA,baseline,greedy,2,0.6,0.025,0.41,loop,-2.44,-2.4778,0.0378,1922.96,42.34
CRA,exploration,controlled_variance,2,0.6,0.025,0.41,loop,-2.44,-2.3878,0.0522,2306.29,50.78
CRA,causal,twosls,2,0.6,0.025,0.41,loop,-2.44,-2.0,0.44,1009.5,22.23
CRA,baseline,greedy,2,0.8,0.025,0.41,loop,-2.44,-2.4319,0.0081,2264.78,49.86
CRA,exploration,controlled_variance,2,0.8,0.025,0.41,loop,-2.44,-2.392,0.048,2896.76,63.78
CRA,causal,twosls,2,0.8,0.025,0.41,loop,-2.44,-2.0,0.44,1502.41,33.08
FEC,baseline,greedy,2,0.0,0.024,0.26,loop,-2.2,-0.3414,1.8586,4453.81,82.37
FEC,exploration,controlled_variance,2,0.0,0.024,0.26,loop,-2.2,-2.2213,0.0213,2044.65,37.82
FEC,causal,twosls,2,0.0,0.024,0.26,loop,-2.2,-0.7349,1.4651,1366.84,25.28
FEC,baseline,greedy,2,0.1,0.024,0.26,loop,-2.2,-0.4612,1.7388,4483.67,82.92
FEC,exploration,controlled_variance,2,0.1,0.024,0.26,loop,-2.2,-2.1539,0.0461,2059.62,38.09
FEC,causal,twosls,2,0.1,0.024,0.26,loop,-2.2,-1.0044,1.1956,989.24,18.3
FEC,baseline,greedy,2,0.2,0.024,0.26,loop,-2.2,-0.6784,1.5216,4511.66,83.44
FEC,exploration,controlled_variance,2,0.2,0.024,0.26,loop,-2.2,-2.2294,0.0294,2022.42,37.4
FEC,causal,twosls,2,0.2,0.024,0.26,loop,-2.2,-2.0,0.2,279.1,5.16
FEC,baseline,greedy,2,0.3,0.024,0.26,loop,-2.2,-2.4812,0.2812,4187.88,77.45
FEC,exploration,controlled_variance,2,0.3,0.024,0.26,loop,-2.2,-2.2173,0.0173,2083.73,38.54
FEC,causal,twosls,2,0.3,0.024,0.26,loop,-2.2,-2.0,0.2,431.48,7.98
FEC,baseline,greedy,2,0.4,0.024,0.26,loop,-2.2,-2.2672,0.0672,3255.42,60.21
FEC,exploration,controlled_variance,2,0.4,0.024,0.26,loop,-2.2,-2.1378,0.0622,2111.31,39.05
FEC,causal,twosls,2,0.4,0.024,0.26,loop,-2.2,-2.0,0.2,612.23,11.32
FEC,baseline,greedy,2,0.6,0.024,0.26,loop,-2.2,-2.1488,0.0512,2226.58,41.18
FEC,exploration,controlled_variance,2,0.6,0.024,0.26,loop,-2.2,-2.0729,0.1271,2452.45,45.36
FEC,causal,twosls,2,0.6,0.024,0.26,loop,-2.2,-2.0,0.2,1064.65,19.69
FEC,baseline,greedy,2,0.8,0.024,0.26,loop,-2.2,-2.0863,0.1137,2533.84,46.86
FEC,exploration,controlled_variance,2,0.8,0.024,0.26,loop,-2.2,-2.0807,0.1193,2970.19,54.93
FEC,causal,twosls,2,0.8,0.024,0.26,loop,-2.2,-2.0,0.2,1700.75,31.45
TBR,baseline,greedy,2,0.0,0.018,0.2,loop,-1.25,-0.1927,1.0573,2287.62,17.94
TBR,exploration,controlled_variance,2,0.0,0.018,0.2,loop,-1.25,-0.9429,0.3071,2329.22,18.27
TBR,causal,twosls,2,0.0,0.018,0.2,loop,-1.25,-0.3589,0.8911,2780.41,21.81
TBR,baseline,greedy,2,0.1,0.018,0.2,loop,-1.25,-0.2129,1.0371,2341.0,18.36
TBR,exploration,controlled_variance,2,0.1,0.018,0.2,loop,-1.25,-0.8884,0.3616,2381.38,18.68
TBR,causal,twosls,2,0.1,0.018,0.2,loop,-1.25,-2.0,0.75,2571.9,20.17
TBR,baseline,greedy,2,0.2,0.018,0.2,loop,-1.25,-0.3015,0.9485,2398.34,18.81
TBR,exploration,controlled_variance,2,0.2,0.018,0.2,loop,-1.25,-0.8427,0.4073,2437.69,19.12
TBR,causal,twosls,2,0.2,0.018,0.2,loop,-1.25,-2.0,0.75,2400.88,18.83
TBR,baseline,greedy,2,0.3,0.018,0.2,loop,-1.25,-0.5114,0.7386,2459.23,19.29
TBR,exploration,controlled_variance,2,0.3,0.018,0.2,loop,-1.25,-0.8663,0.3837,2497.71,19.59
TBR,causal,twosls,2,0.3,0.018,0.2,loop,-1.25,-2.0,0.75,2286.15,17.93
TBR,baseline,greedy,2,0.4,0.018,0.2,loop,-1.25,-0.5793,0.6707,2523.33,19.79
TBR,exploration,controlled_variance,2,0.4,0.018,0.2,loop,-1.25,-0.8616,0.3884,2561.1,20.09
TBR,causal,twosls,2,0.4,0.018,0.2,loop,-1.25,-2.0,0.75,2223.1,17.44
TBR,baseline,greedy,2,0.6,0.018,0.2,loop,-1.25,-0.7112,0.5388,2660.42,20.87
TBR,exploration,controlled_variance,2,0.6,0.018,0.2,loop,-1.25,-0.8709,0.3791,2697.15,21.16
TBR,causal,twosls,2,0.6,0.018,0.2,loop,-1.25,-2.0,0.75,2238.74,17.56
TBR,baseline,greedy,2,0.8,0.018,0.2,loop,-1.25,-0.8037,0.4463,2809.04,22.03
TBR,exploration,controlled_variance,2,0.8,0.018,0.2,loop,-1.25,-0.895,0.355,2845.16,22.32
TBR,causal,twosls,2,0.8,0.018,0.2,loop,-1.25,-2.0,0.75,2430.27,19.06
SOA,baseline,greedy,2,0.0,0.015,0.14,loop,-2.42,-0.3734,2.0466,3993.75,86.66
SOA,exploration,controlled_variance,2,0.0,0.015,0.14,loop,-2.42,-2.4333,0.0133,1817.56,39.44
SOA,causal,twosls,2,0.0,0.015,0.14,loop,-2.42,-2.0,0.42,194.51,4.22
SOA,baseline,greedy,2,0.1,0.015,0.14,loop,-2.42,-0.5458,1.8742,4011.13,87.04
SOA,exploration,controlled_variance,2,0.1,0.015,0.14,loop,-2.42,-2.4207,0.0007,1771.67,38.44
SOA,causal,twosls,2,0.1,0.015,0.14,loop,-2.42,-2.0,0.42,276.82,6.01
SOA,baseline,greedy,2,0.2,0.015,0.14,loop,-2.42,-0.8083,1.6117,4028.26,87.41
SOA,exploration,controlled_variance,2,0.2,0.015,0.14,loop,-2.42,-2.4467,0.0267,1839.18,39.91
SOA,causal,twosls,2,0.2,0.015,0.14,loop,-2.42,-2.0,0.42,386.19,8.38
SOA,baseline,greedy,2,0.3,0.015,0.14,loop,-2.42,-1.0482,1.3718,4045.27,87.78
SOA,exploration,controlled_variance,2,0.3,0.015,0.14,loop,-2.42,-2.4168,0.0032,1901.66,41.27
SOA,causal,twosls,2,0.3,0.015,0.14,loop,-2.42,-2.0,0.42,516.18,11.2
SOA,baseline,greedy,2,0.4,0.015,0.14,loop,-2.42,-2.5226,0.1026,2456.73,53.31
SOA,exploration,controlled_variance,2,0.4,0.015,0.14,loop,-2.42,-2.3947,0.0253,1970.41,42.76
SOA,causal,twosls,2,0.4,0.015,0.14,loop,-2.42,-2.0,0.42,664.74,14.42
SOA,baseline,greedy,2,0.6,0.015,0.14,loop,-2.42,-2.4881,0.0681,1960.68,42.55
SOA,exploration,controlled_variance,2,0.6,0.015,0.14,loop,-2.42,-2.3874,0.0326,2342.08,50.82
SOA,causal,twosls,2,0.6,0.015,0.14,loop,-2.42,-2.0,0.42,1028.61,22.32
SOA,baseline,greedy,2,0.8,0.015,0.14,loop,-2.42,-2.3998,0.0202,2306.94,50.06
SOA,exploration,controlled_variance,2,0.8,0.015,0.14,loop,-2.42,-2.3794,0.0406,2922.5,63.42
SOA,causal,twosls,2,0.8,0.015,0.14,loop,-2.42,-2.0,0.42,1541.01,33.44
LND,baseline,greedy,2,0.0,0.015,0.2,loop,-3.41,-0.5281,2.8819,2956.3,93.59
LND,exploration,controlled_variance,2,0.0,0.015,0.2,loop,-3.41,-3.4732,0.0632,2331.41,73.81
LND,causal,twosls,2,0.0,0.015,0.2,loop,-3.41,-2.6701,0.7399,811.22,25.68
